date,district,pincode,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_
02-01-2026,West Delhi,110027,4,4,2,0,0,0,0
02-01-2026,West Delhi,110041,21,4,0,12,130,0,0
02-01-2026,West Delhi,110043,2,1,0,2,9,0,0
02-01-2026,West Delhi,110058,4,0,0,3,14,36,30
02-01-2026,West Delhi,110059,57,19,0,29,265,121,118
02-01-2026,West Delhi,110063,5,4,0,4,38,30,42
02-01-2026,West Delhi,110064,1,0,0,0,1,0,0
02-01-2026,West Delhi,110087,4,0,0,3,23,11,13
02-09-2025,Central Delhi,110002,1,0,0,1,13,10,28
02-09-2025,Central Delhi,110003,2,5,0,5,18,20,24
02-09-2025,Central Delhi,110005,8,3,0,3,38,17,23
02-09-2025,Central Delhi,110008,3,1,0,15,41,0,0
02-09-2025,Central Delhi,110012,0,0,1,1,19,9,18
02-09-2025,Central Delhi,110055,4,5,1,3,42,24,34
02-09-2025,Central Delhi,110060,0,1,0,1,2,0,3
02-09-2025,East Delhi,110031,9,5,0,8,41,0,0
02-09-2025,East Delhi,110032,4,0,0,1,19,6,46
02-09-2025,East Delhi,110051,3,3,0,4,41,50,74
02-09-2025,East Delhi,110053,2,2,0,5,1,12,8
02-09-2025,East Delhi,110091,14,1,0,11,69,118,138
02-09-2025,East Delhi,110092,17,3,0,13,132,68,72
02-09-2025,East Delhi,110094,0,1,0,0,0,0,0
02-09-2025,East Delhi,110095,30,2,0,6,20,42,80
02-09-2025,East Delhi,110096,7,2,0,24,84,0,0
02-09-2025,Najafgarh,110043,1,0,0,0,4,0,3
02-09-2025,New Delhi,110001,1,1,0,0,5,8,10
02-09-2025,New Delhi,110021,2,0,0,0,2,6,2
02-09-2025,New Delhi,110023,1,0,0,0,5,0,0
02-09-2025,North Delhi,110006,5,2,0,7,60,78,82
02-09-2025,North Delhi,110007,3,2,0,4,43,35,27
02-09-2025,North Delhi,110054,2,1,1,4,16,34,38
02-09-2025,North Delhi,110084,11,7,0,7,73,64,114
02-09-2025,North East,110053,5,1,0,1,37,4,86
02-09-2025,North East,110093,3,1,0,1,19,3,35
02-09-2025,North East,110094,14,3,0,2,37,2,136
02-09-2025,North East Delhi,110032,4,2,0,8,26,28,38
02-09-2025,North East Delhi,110053,27,9,0,19,98,80,80
02-09-2025,North East Delhi,110093,7,2,0,9,40,102,98
02-09-2025,North East Delhi,110094,31,13,0,36,140,0,0
02-09-2025,North West Delhi,110009,8,2,1,4,26,0,0
02-09-2025,North West Delhi,110033,23,2,0,11,74,35,61
02-09-2025,North West Delhi,110034,5,5,1,7,82,58,108
02-09-2025,North West Delhi,110035,0,1,0,5,25,26,36
02-09-2025,North West Delhi,110036,8,0,0,5,21,28,62
02-09-2025,North West Delhi,110039,12,3,0,8,39,30,41
02-09-2025,North West Delhi,110040,2,2,0,10,45,50,46
02-09-2025,North West Delhi,110042,17,10,0,24,88,144,258
02-09-2025,North West Delhi,110052,6,2,0,18,60,0,0
02-09-2025,North West Delhi,110081,6,0,0,5,35,17,36
02-09-2025,North West Delhi,110082,3,0,0,3,7,20,19
02-09-2025,North West Delhi,110083,5,3,0,9,25,42,40
02-09-2025,North West Delhi,110085,10,4,0,20,101,0,0
02-09-2025,North West Delhi,110086,31,6,1,29,134,86,183
02-09-2025,North West Delhi,110088,2,0,0,9,41,25,30
02-09-2025,North West Delhi,110089,1,0,0,3,13,16,26
02-09-2025,Shahdara,110032,2,0,0,4,28,0,0
02-09-2025,Shahdara,110093,2,3,0,0,10,4,7
02-09-2025,Shahdara,110095,1,1,0,4,10,0,0
02-09-2025,South Delhi,110003,1,0,0,0,5,0,10
02-09-2025,South Delhi,110013,2,0,0,0,7,3,7
02-09-2025,South Delhi,110014,2,0,0,0,14,6,20
02-09-2025,South Delhi,110017,8,1,0,5,44,26,56
02-09-2025,South Delhi,110019,5,2,0,6,53,30,54
02-09-2025,South Delhi,110020,2,2,0,5,18,19,19
02-09-2025,South Delhi,110024,3,0,2,2,16,1,8
02-09-2025,South Delhi,110025,11,4,0,5,56,72,94
02-09-2025,South Delhi,110030,4,0,0,0,30,18,70
02-09-2025,South Delhi,110044,14,5,0,16,114,0,0
02-09-2025,South Delhi,110047,12,4,0,2,13,15,21
02-09-2025,South Delhi,110048,0,0,1,3,14,0,0
02-09-2025,South Delhi,110049,5,3,0,1,11,8,14
02-09-2025,South Delhi,110062,20,8,0,5,108,108,196
02-09-2025,South Delhi,110065,5,0,0,3,19,18,18
02-09-2025,South Delhi,110074,3,0,0,3,36,8,38
02-09-2025,South Delhi,110076,7,0,0,2,35,26,44
02-09-2025,South Delhi,110080,5,1,0,1,18,20,24
02-09-2025,South East Delhi,110025,1,0,0,0,10,4,8
02-09-2025,South West Delhi,110010,2,2,0,7,6,26,8
02-09-2025,South West Delhi,110023,1,0,0,0,3,2,6
02-09-2025,South West Delhi,110028,0,1,0,1,22,0,0
02-09-2025,South West Delhi,110037,0,3,0,5,44,38,42
02-09-2025,South West Delhi,110043,19,5,0,6,64,98,126
02-09-2025,South West Delhi,110045,24,5,0,10,82,84,82
02-09-2025,South West Delhi,110046,3,1,0,3,33,16,54
02-09-2025,South West Delhi,110057,4,0,1,0,11,20,16
02-09-2025,South West Delhi,110061,4,0,0,0,16,0,0
02-09-2025,South West Delhi,110064,1,1,0,6,27,2,8
02-09-2025,South West Delhi,110066,1,0,0,0,2,0,2
02-09-2025,South West Delhi,110067,2,0,0,3,11,4,16
02-09-2025,South West Delhi,110070,2,0,1,2,26,0,0
02-09-2025,South West Delhi,110071,2,0,0,2,6,13,17
02-09-2025,South West Delhi,110073,1,0,0,3,11,6,12
02-09-2025,South West Delhi,110075,6,0,0,3,32,9,8
02-09-2025,South West Delhi,110077,4,1,0,5,44,0,0
02-09-2025,South West Delhi,110078,6,0,0,8,32,14,23
02-09-2025,West Delhi,110015,9,1,2,1,46,20,27
02-09-2025,West Delhi,110018,8,5,1,13,91,42,84
02-09-2025,West Delhi,110026,1,0,0,0,6,1,4
02-09-2025,West Delhi,110027,3,0,0,4,49,10,20
02-09-2025,West Delhi,110041,24,7,0,19,105,214,294
02-09-2025,West Delhi,110043,2,0,0,2,7,40,8
02-09-2025,West Delhi,110058,3,1,0,5,20,7,3
02-09-2025,West Delhi,110059,34,13,0,32,228,140,234
02-09-2025,West Delhi,110063,2,2,0,1,29,36,20
02-09-2025,West Delhi,110087,2,0,0,2,32,8,17
02-11-2025,Central Delhi,110001,0,0,1,0,6,0,4
02-11-2025,Central Delhi,110002,5,3,0,0,0,0,0
02-11-2025,Central Delhi,110003,7,3,0,0,4,0,0
02-11-2025,Central Delhi,110005,3,1,0,0,11,0,3
02-11-2025,Central Delhi,110008,8,0,0,0,12,6,4
02-11-2025,Central Delhi,110012,2,1,0,0,6,0,6
02-11-2025,Central Delhi,110055,11,2,0,0,10,0,2
02-11-2025,Central Delhi,110060,1,0,0,0,2,0,4
02-11-2025,East Delhi,110031,9,2,0,4,20,4,4
02-11-2025,East Delhi,110032,13,0,0,4,8,0,22
02-11-2025,East Delhi,110051,6,2,0,0,34,4,10
02-11-2025,East Delhi,110091,25,8,0,1,35,10,14
02-11-2025,East Delhi,110092,34,4,1,0,0,0,0
02-11-2025,East Delhi,110095,16,3,0,2,12,3,5
02-11-2025,East Delhi,110096,26,4,0,4,42,0,0
02-11-2025,Najafgarh,110043,1,0,0,0,0,0,0
02-11-2025,New Delhi,110001,4,0,0,4,18,4,18
02-11-2025,New Delhi,110021,1,0,0,1,1,0,0
02-11-2025,North Delhi,110006,18,2,0,1,23,6,2
02-11-2025,North Delhi,110007,8,7,0,2,7,8,18
02-11-2025,North Delhi,110054,1,1,0,0,4,2,2
02-11-2025,North Delhi,110084,18,11,0,2,38,2,8
02-11-2025,North East,110053,16,3,0,0,4,0,2
02-11-2025,North East,110093,8,1,0,1,4,0,7
02-11-2025,North East,110094,21,6,0,0,21,0,8
02-11-2025,North East Delhi,110032,18,1,0,2,11,14,9
02-11-2025,North East Delhi,110053,43,18,0,4,80,10,12
02-11-2025,North East Delhi,110093,22,10,0,2,20,4,1
02-11-2025,North East Delhi,110094,57,19,0,13,61,16,37
02-11-2025,North West Delhi,110009,11,1,0,2,11,0,4
02-11-2025,North West Delhi,110033,19,9,0,0,0,0,0
02-11-2025,North West Delhi,110034,24,1,1,0,0,0,0
02-11-2025,North West Delhi,110035,11,0,0,4,22,8,16
02-11-2025,North West Delhi,110036,8,3,0,0,6,0,0
02-11-2025,North West Delhi,110039,16,7,0,0,9,5,0
02-11-2025,North West Delhi,110040,7,7,0,4,42,0,6
02-11-2025,North West Delhi,110042,34,8,0,3,46,8,17
02-11-2025,North West Delhi,110052,25,2,0,0,0,0,0
02-11-2025,North West Delhi,110056,1,0,0,2,4,2,2
02-11-2025,North West Delhi,110081,20,5,0,0,0,0,0
02-11-2025,North West Delhi,110082,5,2,0,0,0,0,0
02-11-2025,North West Delhi,110083,7,2,2,0,8,6,18
02-11-2025,North West Delhi,110085,25,2,0,2,38,0,0
02-11-2025,North West Delhi,110086,54,11,0,8,77,0,0
02-11-2025,North West Delhi,110088,8,2,0,3,8,0,2
02-11-2025,North West Delhi,110089,4,2,0,2,20,10,14
02-11-2025,Shahdara,110032,7,1,0,4,50,0,6
02-11-2025,Shahdara,110093,2,1,0,0,7,0,0
02-11-2025,Shahdara,110095,4,0,0,2,16,2,16
02-11-2025,South Delhi,110003,0,1,0,0,0,0,0
02-11-2025,South Delhi,110013,5,0,0,0,2,0,4
02-11-2025,South Delhi,110014,4,0,0,0,3,1,2
02-11-2025,South Delhi,110016,3,2,0,0,4,0,0
02-11-2025,South Delhi,110017,10,5,1,0,0,0,0
02-11-2025,South Delhi,110019,18,2,0,0,0,0,0
02-11-2025,South Delhi,110020,11,2,0,2,15,9,9
02-11-2025,South Delhi,110024,3,0,0,0,10,2,2
02-11-2025,South Delhi,110025,17,7,0,1,20,4,6
02-11-2025,South Delhi,110030,7,2,0,1,7,1,7
02-11-2025,South Delhi,110044,45,17,0,0,0,0,0
02-11-2025,South Delhi,110047,8,1,0,0,18,0,18
02-11-2025,South Delhi,110048,5,0,0,0,0,0,0
02-11-2025,South Delhi,110049,3,0,0,0,4,0,0
02-11-2025,South Delhi,110062,29,13,0,1,43,9,10
02-11-2025,South Delhi,110065,4,0,1,0,0,0,0
02-11-2025,South Delhi,110068,3,1,0,0,12,0,12
02-11-2025,South Delhi,110074,19,2,0,1,9,1,3
02-11-2025,South Delhi,110076,18,4,0,6,26,30,30
02-11-2025,South Delhi,110080,6,1,0,1,8,2,3
02-11-2025,South East Delhi,110025,3,0,0,1,6,1,6
02-11-2025,South West Delhi,110010,4,1,0,1,6,0,0
02-11-2025,South West Delhi,110016,1,0,0,0,1,0,1
02-11-2025,South West Delhi,110021,1,0,0,0,1,1,1
02-11-2025,South West Delhi,110022,5,1,0,0,0,0,0
02-11-2025,South West Delhi,110028,3,2,0,1,6,0,0
02-11-2025,South West Delhi,110029,2,0,0,0,4,0,8
02-11-2025,South West Delhi,110030,1,0,0,0,1,0,0
02-11-2025,South West Delhi,110037,5,1,0,0,24,2,4
02-11-2025,South West Delhi,110038,1,1,0,0,0,0,0
02-11-2025,South West Delhi,110043,17,7,0,16,84,0,2
02-11-2025,South West Delhi,110045,17,4,0,10,44,9,10
02-11-2025,South West Delhi,110046,9,1,0,2,22,0,0
02-11-2025,South West Delhi,110047,1,0,0,0,0,0,0
02-11-2025,South West Delhi,110057,6,0,0,0,2,0,2
02-11-2025,South West Delhi,110061,1,1,0,0,3,0,1
02-11-2025,South West Delhi,110064,5,1,0,2,20,8,22
02-11-2025,South West Delhi,110067,1,0,0,0,3,0,0
02-11-2025,South West Delhi,110070,15,1,0,4,19,4,19
02-11-2025,South West Delhi,110071,7,2,0,0,6,3,1
02-11-2025,South West Delhi,110072,1,0,0,0,4,0,2
02-11-2025,South West Delhi,110073,3,0,0,0,1,0,0
02-11-2025,South West Delhi,110075,4,0,0,4,16,2,2
02-11-2025,South West Delhi,110077,9,2,0,0,0,0,0
02-11-2025,South West Delhi,110078,14,3,0,4,36,2,2
02-11-2025,West Delhi,110015,10,2,0,2,17,0,0
02-11-2025,West Delhi,110018,16,1,0,5,21,9,14
02-11-2025,West Delhi,110026,9,1,0,0,6,1,1
02-11-2025,West Delhi,110027,19,3,1,0,0,0,0
02-11-2025,West Delhi,110041,35,11,0,8,72,6,16
02-11-2025,West Delhi,110043,6,1,0,1,3,1,0
02-11-2025,West Delhi,110058,4,0,0,2,10,0,8
02-11-2025,West Delhi,110059,69,16,0,0,0,0,0
02-11-2025,West Delhi,110063,13,2,0,6,10,2,4
02-11-2025,West Delhi,110087,6,0,0,2,8,0,2
03-01-2026,Central Delhi,110008,0,1,0,0,13,0,0
03-01-2026,Central Delhi,110012,1,1,0,0,2,0,0
03-01-2026,East Delhi,110031,0,3,0,2,12,8,4
03-01-2026,East Delhi,110032,0,1,0,0,0,0,0
03-01-2026,East Delhi,110051,1,1,0,2,15,8,8
03-01-2026,East Delhi,110091,0,1,0,4,22,7,11
03-01-2026,East Delhi,110092,3,2,0,2,78,16,26
03-01-2026,East Delhi,110095,0,1,0,0,0,0,0
03-01-2026,East Delhi,110096,0,1,0,1,31,18,6
03-01-2026,North Delhi,110006,1,0,0,0,0,0,0
03-01-2026,North Delhi,110007,1,0,0,0,0,0,0
03-01-2026,North Delhi,110054,1,1,0,2,4,2,0
03-01-2026,North Delhi,110084,1,6,0,3,31,22,26
03-01-2026,North East,110093,0,1,0,0,7,0,0
03-01-2026,North East,110094,0,1,0,0,0,0,0
03-01-2026,North East Delhi,110053,2,3,1,3,25,33,28
03-01-2026,North East Delhi,110093,1,2,0,0,13,0,0
03-01-2026,North East Delhi,110094,3,8,0,4,45,0,0
03-01-2026,North West Delhi,110033,1,1,1,0,0,0,0
03-01-2026,North West Delhi,110035,0,1,0,1,10,2,6
03-01-2026,North West Delhi,110039,0,1,0,0,14,26,22
03-01-2026,North West Delhi,110042,3,2,0,2,16,5,26
03-01-2026,North West Delhi,110052,0,1,0,2,18,12,12
03-01-2026,North West Delhi,110081,1,1,0,2,8,0,0
03-01-2026,North West Delhi,110083,1,0,0,0,5,4,10
03-01-2026,North West Delhi,110085,3,0,0,7,35,16,18
03-01-2026,North West Delhi,110086,5,4,0,6,46,82,58
03-01-2026,Shahdara,110093,0,1,0,0,0,0,0
03-01-2026,South Delhi,110013,0,1,0,0,3,1,1
03-01-2026,South Delhi,110017,0,1,0,2,18,12,12
03-01-2026,South Delhi,110025,0,1,0,8,24,8,14
03-01-2026,South Delhi,110030,1,0,0,2,26,24,6
03-01-2026,South Delhi,110044,2,2,0,0,0,0,0
03-01-2026,South Delhi,110062,2,4,0,0,0,0,0
03-01-2026,South Delhi,110065,0,1,0,1,0,1,4
03-01-2026,South Delhi,110074,1,1,1,0,0,0,0
03-01-2026,South Delhi,110076,3,0,0,8,18,4,6
03-01-2026,South East Delhi,110025,0,1,0,0,6,0,0
03-01-2026,South West Delhi,110023,0,1,0,0,3,1,1
03-01-2026,South West Delhi,110029,1,1,0,0,4,0,0
03-01-2026,South West Delhi,110037,0,1,0,2,16,8,2
03-01-2026,South West Delhi,110043,1,1,0,3,19,24,22
03-01-2026,South West Delhi,110045,0,2,0,1,22,20,14
03-01-2026,South West Delhi,110064,1,0,0,0,10,2,2
03-01-2026,South West Delhi,110077,1,0,0,0,0,0,0
03-01-2026,West Delhi,110015,0,1,0,0,0,0,0
03-01-2026,West Delhi,110018,0,2,0,3,17,18,18
03-01-2026,West Delhi,110027,1,1,0,1,7,0,0
03-01-2026,West Delhi,110041,1,3,0,1,30,12,24
03-01-2026,West Delhi,110059,2,1,0,9,53,38,36
03-01-2026,West Delhi,110063,1,0,0,1,8,0,0
03-01-2026,West Delhi,110087,0,1,0,1,2,3,2
03-09-2025,Central Delhi,110001,0,1,0,0,1,0,4
03-09-2025,Central Delhi,110002,3,3,0,3,14,28,36
03-09-2025,Central Delhi,110003,3,1,0,1,24,20,24
03-09-2025,Central Delhi,110005,3,1,0,2,34,16,13
03-09-2025,Central Delhi,110008,3,1,0,7,40,32,82
03-09-2025,Central Delhi,110012,1,0,0,2,17,8,11
03-09-2025,Central Delhi,110055,5,0,0,5,24,8,20
03-09-2025,East Delhi,110031,8,3,0,11,28,66,60
03-09-2025,East Delhi,110032,1,1,0,0,17,2,16
03-09-2025,East Delhi,110051,3,1,0,11,54,20,31
03-09-2025,East Delhi,110091,18,3,0,8,64,146,150
03-09-2025,East Delhi,110092,11,5,1,17,92,98,106
03-09-2025,East Delhi,110094,1,0,0,0,0,0,0
03-09-2025,East Delhi,110095,17,2,0,3,16,22,47
03-09-2025,East Delhi,110096,6,2,0,11,54,130,146
03-09-2025,Najafgarh,110043,1,0,0,0,2,0,0
03-09-2025,North Delhi,110006,4,4,0,5,35,35,48
03-09-2025,North Delhi,110007,8,1,0,6,40,40,60
03-09-2025,North Delhi,110054,1,1,0,4,24,10,17
03-09-2025,North Delhi,110084,8,11,0,10,61,30,48
03-09-2025,North East,110053,4,0,0,1,27,3,41
03-09-2025,North East,110093,3,1,0,0,11,2,40
03-09-2025,North East,110094,5,6,1,1,32,5,50
03-09-2025,North East Delhi,110032,6,1,0,16,23,46,34
03-09-2025,North East Delhi,110053,13,5,0,22,56,0,0
03-09-2025,North East Delhi,110093,10,2,0,6,35,39,46
03-09-2025,North East Delhi,110094,35,29,0,38,115,0,0
03-09-2025,North West Delhi,110009,3,5,0,1,25,0,0
03-09-2025,North West Delhi,110033,7,0,0,13,56,0,0
03-09-2025,North West Delhi,110034,10,2,1,11,54,39,38
03-09-2025,North West Delhi,110035,1,2,0,6,24,19,21
03-09-2025,North West Delhi,110036,5,0,0,4,28,22,23
03-09-2025,North West Delhi,110039,7,2,0,10,28,20,48
03-09-2025,North West Delhi,110040,5,0,0,7,30,0,0
03-09-2025,North West Delhi,110042,14,2,0,12,75,92,222
03-09-2025,North West Delhi,110052,4,1,0,10,43,30,40
03-09-2025,North West Delhi,110081,6,1,0,6,30,17,58
03-09-2025,North West Delhi,110082,1,0,0,1,13,10,32
03-09-2025,North West Delhi,110083,7,1,0,5,25,26,47
03-09-2025,North West Delhi,110085,15,2,0,11,97,40,62
03-09-2025,North West Delhi,110086,25,11,0,20,117,204,338
03-09-2025,North West Delhi,110088,7,1,0,6,27,13,36
03-09-2025,North West Delhi,110089,2,0,0,0,12,4,11
03-09-2025,North West Delhi,110094,1,0,0,0,0,0,2
03-09-2025,Shahdara,110032,1,0,0,2,28,4,16
03-09-2025,Shahdara,110053,1,0,0,1,6,0,4
03-09-2025,Shahdara,110093,1,0,0,3,10,4,6
03-09-2025,Shahdara,110095,5,0,0,1,19,4,5
03-09-2025,South Delhi,110013,1,1,0,3,4,0,0
03-09-2025,South Delhi,110014,5,0,0,0,15,6,8
03-09-2025,South Delhi,110017,3,2,0,2,24,36,52
03-09-2025,South Delhi,110019,10,0,1,6,48,0,0
03-09-2025,South Delhi,110020,3,4,0,0,28,7,17
03-09-2025,South Delhi,110024,0,1,2,0,13,5,5
03-09-2025,South Delhi,110025,4,2,0,8,41,0,0
03-09-2025,South Delhi,110030,5,3,1,4,23,24,62
03-09-2025,South Delhi,110044,15,9,0,12,78,0,0
03-09-2025,South Delhi,110047,2,1,0,3,17,0,0
03-09-2025,South Delhi,110062,24,7,0,6,83,47,82
03-09-2025,South Delhi,110065,4,0,1,3,14,0,0
03-09-2025,South Delhi,110068,3,3,0,6,15,5,9
03-09-2025,South Delhi,110074,5,1,0,5,37,11,31
03-09-2025,South Delhi,110080,4,2,0,1,10,0,0
03-09-2025,South East Delhi,110025,1,1,0,2,6,1,8
03-09-2025,South West Delhi,110022,0,0,1,1,11,8,20
03-09-2025,South West Delhi,110029,1,0,0,2,16,1,2
03-09-2025,South West Delhi,110030,1,0,0,0,2,2,2
03-09-2025,South West Delhi,110037,4,2,1,9,30,0,0
03-09-2025,South West Delhi,110043,13,2,0,4,61,60,55
03-09-2025,South West Delhi,110045,21,2,0,15,69,84,114
03-09-2025,South West Delhi,110046,7,0,0,11,26,28,44
03-09-2025,South West Delhi,110057,1,2,0,0,10,2,4
03-09-2025,South West Delhi,110061,1,0,0,0,4,0,0
03-09-2025,South West Delhi,110064,3,0,0,4,14,8,12
03-09-2025,South West Delhi,110066,1,0,0,0,2,0,2
03-09-2025,South West Delhi,110067,1,0,1,0,16,3,7
03-09-2025,South West Delhi,110070,3,3,3,6,20,0,0
03-09-2025,South West Delhi,110071,1,1,0,4,16,26,28
03-09-2025,South West Delhi,110072,3,1,0,0,3,0,0
03-09-2025,South West Delhi,110073,2,0,0,2,11,8,4
03-09-2025,South West Delhi,110075,6,0,0,2,30,14,7
03-09-2025,South West Delhi,110077,4,1,0,3,26,8,16
03-09-2025,South West Delhi,110078,4,2,0,5,26,12,13
03-09-2025,West Delhi,110015,2,2,0,4,29,18,42
03-09-2025,West Delhi,110018,13,1,0,7,87,58,116
03-09-2025,West Delhi,110026,0,1,0,1,10,6,2
03-09-2025,West Delhi,110027,6,0,0,6,38,34,64
03-09-2025,West Delhi,110041,23,6,0,16,91,80,130
03-09-2025,West Delhi,110043,1,0,0,0,10,22,34
03-09-2025,West Delhi,110058,0,1,0,3,12,5,13
03-09-2025,West Delhi,110059,40,11,1,27,210,91,128
03-09-2025,West Delhi,110063,8,3,0,1,30,0,0
03-09-2025,West Delhi,110064,0,1,0,0,2,0,0
03-09-2025,West Delhi,110087,2,0,0,4,26,0,0
03-11-2025,Central Delhi,110002,2,0,0,0,0,0,0
03-11-2025,Central Delhi,110003,1,0,1,1,18,8,19
03-11-2025,Central Delhi,110005,3,1,0,3,45,0,0
03-11-2025,Central Delhi,110008,2,3,0,6,50,23,40
03-11-2025,Central Delhi,110012,1,0,0,2,12,4,15
03-11-2025,Central Delhi,110055,3,1,0,4,72,26,42
03-11-2025,East Delhi,110031,3,0,0,7,58,38,47
03-11-2025,East Delhi,110032,3,0,0,0,0,0,0
03-11-2025,East Delhi,110051,3,0,0,4,68,48,46
03-11-2025,East Delhi,110091,4,0,0,4,55,35,73
03-11-2025,East Delhi,110092,6,0,1,3,127,41,55
03-11-2025,East Delhi,110095,2,1,0,8,46,42,58
03-11-2025,East Delhi,110096,4,0,0,0,0,0,0
03-11-2025,New Delhi,110001,1,0,0,1,11,3,5
03-11-2025,North Delhi,110006,10,3,0,6,66,21,58
03-11-2025,North Delhi,110007,5,0,0,2,37,8,28
03-11-2025,North Delhi,110054,1,0,0,0,0,0,0
03-11-2025,North Delhi,110084,4,3,0,24,140,38,84
03-11-2025,North East,110093,1,0,0,0,8,2,46
03-11-2025,North East,110094,8,1,0,1,34,0,0
03-11-2025,North East Delhi,110032,6,2,0,2,22,23,29
03-11-2025,North East Delhi,110053,2,3,0,10,101,0,0
03-11-2025,North East Delhi,110093,4,2,0,0,0,0,0
03-11-2025,North East Delhi,110094,34,5,0,18,182,106,134
03-11-2025,North West Delhi,110009,2,0,0,0,0,0,0
03-11-2025,North West Delhi,110033,2,1,0,4,102,80,140
03-11-2025,North West Delhi,110034,3,1,0,5,75,0,0
03-11-2025,North West Delhi,110036,3,3,0,4,24,11,33
03-11-2025,North West Delhi,110039,9,3,1,0,0,0,0
03-11-2025,North West Delhi,110040,0,1,1,4,50,26,30
03-11-2025,North West Delhi,110042,15,2,0,0,0,0,0
03-11-2025,North West Delhi,110052,2,2,0,0,0,0,0
03-11-2025,North West Delhi,110081,3,0,0,2,30,0,0
03-11-2025,North West Delhi,110082,2,0,0,0,0,0,0
03-11-2025,North West Delhi,110083,1,1,0,8,72,72,102
03-11-2025,North West Delhi,110085,4,1,0,10,105,60,73
03-11-2025,North West Delhi,110086,19,4,0,0,0,0,0
03-11-2025,North West Delhi,110088,4,0,0,3,35,10,28
03-11-2025,North West Delhi,110094,1,0,0,0,1,0,0
03-11-2025,Shahdara,110093,1,0,0,0,0,0,0
03-11-2025,South Delhi,110013,0,1,0,0,0,0,0
03-11-2025,South Delhi,110014,1,0,0,0,30,4,11
03-11-2025,South Delhi,110016,1,0,0,0,7,0,2
03-11-2025,South Delhi,110017,2,0,1,4,62,20,92
03-11-2025,South Delhi,110019,4,1,0,8,69,0,0
03-11-2025,South Delhi,110024,1,0,0,2,18,5,5
03-11-2025,South Delhi,110025,8,4,0,4,63,9,51
03-11-2025,South Delhi,110030,3,2,0,4,78,18,52
03-11-2025,South Delhi,110044,13,1,0,6,104,66,105
03-11-2025,South Delhi,110047,1,0,0,4,34,10,42
03-11-2025,South Delhi,110048,1,0,1,1,11,3,7
03-11-2025,South Delhi,110062,8,1,0,8,112,65,109
03-11-2025,South Delhi,110065,3,0,0,2,30,8,17
03-11-2025,South Delhi,110068,0,1,0,0,0,0,0
03-11-2025,South Delhi,110074,5,1,0,6,64,24,28
03-11-2025,South Delhi,110076,1,1,0,2,60,14,30
03-11-2025,South Delhi,110080,2,0,0,0,42,20,14
03-11-2025,South West Delhi,110010,2,0,0,2,12,1,7
03-11-2025,South West Delhi,110016,1,0,0,0,2,0,2
03-11-2025,South West Delhi,110022,2,0,0,0,0,0,0
03-11-2025,South West Delhi,110023,2,0,0,0,13,1,3
03-11-2025,South West Delhi,110028,2,0,0,3,19,5,15
03-11-2025,South West Delhi,110037,2,0,1,4,40,9,10
03-11-2025,South West Delhi,110038,0,1,0,0,5,1,2
03-11-2025,South West Delhi,110043,6,2,0,9,89,0,0
03-11-2025,South West Delhi,110045,2,0,0,0,0,0,0
03-11-2025,South West Delhi,110046,0,1,0,6,84,22,50
03-11-2025,South West Delhi,110057,1,0,0,1,10,7,7
03-11-2025,South West Delhi,110061,0,1,0,0,0,0,0
03-11-2025,South West Delhi,110064,2,0,0,0,0,0,0
03-11-2025,South West Delhi,110067,1,1,0,1,15,0,0
03-11-2025,South West Delhi,110071,1,0,0,3,23,5,17
03-11-2025,South West Delhi,110072,3,0,0,1,4,1,3
03-11-2025,South West Delhi,110075,1,0,0,5,41,6,15
03-11-2025,South West Delhi,110077,4,0,0,3,43,8,15
03-11-2025,South West Delhi,110078,3,1,0,12,82,26,62
03-11-2025,West Delhi,110015,5,0,0,8,82,28,46
03-11-2025,West Delhi,110018,7,1,0,4,232,50,88
03-11-2025,West Delhi,110026,0,0,1,0,26,8,4
03-11-2025,West Delhi,110027,1,0,0,7,42,13,31
03-11-2025,West Delhi,110041,7,2,0,0,0,0,0
03-11-2025,West Delhi,110059,19,8,3,15,254,0,0
03-11-2025,West Delhi,110063,5,0,0,12,90,18,38
04-09-2025,Central Delhi,110002,3,0,0,2,16,0,0
04-09-2025,Central Delhi,110003,2,2,0,3,16,0,0
04-09-2025,Central Delhi,110005,7,1,0,6,39,28,68
04-09-2025,Central Delhi,110008,2,3,0,11,38,0,0
04-09-2025,Central Delhi,110012,1,0,0,1,18,5,15
04-09-2025,Central Delhi,110055,4,0,0,10,29,26,24
04-09-2025,East Delhi,110031,4,1,0,9,63,0,0
04-09-2025,East Delhi,110032,7,0,0,3,22,2,38
04-09-2025,East Delhi,110051,5,0,0,9,47,0,0
04-09-2025,East Delhi,110091,27,3,0,20,86,198,134
04-09-2025,East Delhi,110092,12,6,0,24,133,142,128
04-09-2025,East Delhi,110095,20,1,0,6,25,56,84
04-09-2025,East Delhi,110096,12,5,0,14,59,25,44
04-09-2025,New Delhi,110021,1,0,0,1,5,10,6
